Receipt Time (s),acc_x,acc_y,acc_z,angvel_roll,angvel_pitch,angvel_yaw,mag_x,mag_y,mag_z
1475539352,-3070,880,-10190,665,-877,-2718,-411,-16,3171
1475539352,-3130,1030,-10180,758,-870,-2796,-411,-16,3171
1475539352,-3120,1220,-10170,790,-962,-2989,-411,-16,3171
1475539352,-3070,1350,-10100,673,-1002,-3164,-396,-16,3187
1475539352,-2950,1460,-9990,724,-1049,-3262,-396,-16,3187
1475539352,-2740,1520,-9790,715,-1051,-3449,-396,-16,3187
1475539352,-2600,1510,-9680,531,-1170,-3593,-396,-16,3187
1475539352,-2410,1420,-9560,573,-1257,-3667,-396,-16,3187
1475539352,-2330,1330,-9510,534,-1360,-3735,-396,-16,3187
1475539352,-2300,1250,-9510,519,-1580,-3816,-396,-16,3187
1475539352,-2310,1160,-9540,458,-1688,-3820,-396,-16,3187
1475539352,-2360,1130,-9580,345,-1729,-3937,-396,-16,3187
1475539352,-2370,1090,-9660,335,-1914,-4027,-380,-16,3171
1475539352,-2340,1040,-9740,250,-2013,-4174,-365,-16,3171
1475539352,-2230,940,-9770,197,-2208,-4360,-350,-32,3171
1475539352,-2130,930,-9710,142,-2325,-4459,-350,-32,3171
1475539352,-2070,980,-9530,152,-2446,-4596,-350,-32,3171
1475539352,-2050,1090,-9280,157,-2569,-4689,-350,-32,3171
1475539352,-2070,1230,-9050,187,-2670,-4748,-320,-32,3187
1475539352,-2100,1340,-8640,52,-2863,-4811,-274,-32,3204
1475539352,-2110,1260,-8500,-39,-2875,-4737,-244,-32,3221
1475539352,-2140,1140,-8380,-212,-2914,-4708,-244,-32,3221
1475539352,-2220,930,-8220,-414,-2880,-4523,-213,-48,3221
1475539352,-2320,670,-8020,-657,-3046,-4394,-183,-48,3221
1475539352,-2390,530,-7830,-802,-2972,-4142,-168,-48,3238
1475539352,-2440,440,-7610,-976,-2956,-3966,-137,-48,3238
1475539352,-2470,400,-7420,-1130,-2907,-3802,-137,-48,3238
1475539352,-2500,430,-7240,-1266,-2817,-3666,-137,-48,3238
1475539352,-2520,460,-7190,-1387,-2780,-3420,-137,-48,3238
1475539352,-2560,490,-7170,-1617,-2578,-3083,-76,-63,3255
1475539352,-2620,450,-7130,-1776,-2539,-2879,-16,-79,3255
1475539352,-2650,380,-7090,-2005,-2469,-2622,0,-95,3271
1475539352,-2670,260,-7080,-2180,-2418,-2329,0,-95,3271
1475539352,-2640,90,-7080,-2412,-2470,-2064,0,-95,3271
1475539352,-2610,-20,-7120,-2561,-2411,-1730,30,-110,3255
1475539352,-2560,-110,-7200,-2711,-2502,-1612,91,-142,3238
1475539352,-2510,-180,-7330,-2786,-2567,-1382,106,-157,3238
1475539352,-2490,-200,-7430,-2686,-2573,-1176,106,-157,3238
1475539352,-2470,-140,-7510,-2527,-2648,-958,106,-157,3238
1475539352,-2460,-90,-7500,-2489,-2610,-735,136,-173,3238
1475539352,-2430,-40,-7630,-2328,-2596,-485,197,-220,3238
1475539352,-2380,-50,-7720,-2314,-2550,-317,243,-251,3255
1475539352,-2360,-60,-7850,-2023,-2393,-216,243,-251,3255
1475539352,-2360,-90,-7990,-1859,-2308,-22,243,-251,3255
1475539352,-2360,-90,-7970,-1617,-2229,90,243,-267,3255
1475539352,-2350,-90,-7960,-1306,-2040,109,288,-345,3271
1475539352,-2340,-100,-7930,-1213,-1940,151,319,-408,3288
1475539352,-2350,-140,-7910,-1218,-1917,174,319,-408,3288
1475539352,-2410,-270,-7950,-1330,-1720,185,319,-408,3288
1475539352,-2540,-370,-7980,-1273,-1634,211,319,-408,3288
1475539352,-2720,-460,-7910,-1286,-1599,283,364,-424,3271
1475539352,-2980,-510,-7770,-1351,-1436,376,410,-439,3255
1475539352,-3180,-500,-7610,-1439,-1336,476,440,-455,3255
1475539352,-3270,-450,-7520,-1468,-1411,518,440,-455,3255
1475539352,-3340,-390,-7540,-1428,-1236,524,440,-455,3255
1475539352,-3380,-320,-7610,-1472,-1142,556,440,-455,3238
1475539352,-3370,-240,-7690,-1446,-1196,539,486,-486,3221
1475539352,-3310,-110,-7780,-1417,-1108,500,501,-502,3221
1475539352,-3260,0,-7830,-1380,-1066,461,501,-502,3221
1475539352,-3180,160,-7880,-1426,-1087,418,501,-502,3221
1475539352,-3180,250,-7890,-1424,-1018,415,501,-502,3221
1475539352,-3340,330,-7930,-1420,-1045,326,547,-533,3221
1475539353,-3530,390,-7970,-1374,-1027,246,592,-565,3221
1475539353,-3710,450,-8010,-1476,-1058,126,592,-565,3221
1475539353,-3920,480,-8040,-1498,-1108,-46,592,-565,3221
1475539353,-4030,480,-8030,-1555,-1052,-57,592,-565,3221
1475539353,-4040,420,-8000,-1678,-1063,-109,592,-565,3221
1475539353,-4030,320,-7950,-1759,-1167,-32,592,-565,3221
1475539353,-4020,250,-7930,-1793,-1154,103,592,-565,3221
1475539353,-4020,210,-7900,-1907,-1161,226,592,-565,3221
1475539353,-3990,190,-7810,-2006,-1148,317,592,-565,3221
1475539353,-3980,240,-7670,-2133,-1140,393,607,-580,3204
1475539353,-3950,280,-7490,-2427,-1029,527,653,-659,3154
1475539353,-3920,320,-7310,-2600,-876,634,668,-674,3154
1475539353,-3930,350,-7160,-2670,-821,781,668,-674,3154
1475539353,-3960,430,-7080,-2816,-773,849,668,-674,3154
1475539353,-4030,450,-7060,-2950,-773,970,668,-690,3137
1475539353,-4090,460,-7070,-2893,-675,1054,668,-737,3104
1475539353,-4120,450,-7130,-3075,-711,1073,683,-769,3104
1475539353,-4100,410,-7170,-3203,-718,1109,683,-769,3104
1475539353,-4030,410,-7220,-3301,-719,1255,683,-769,3104
1475539353,-3890,460,-7240,-3300,-722,1201,683,-769,3104
1475539353,-3770,510,-7230,-3329,-769,1413,699,-800,3104
1475539353,-3600,620,-7230,-3398,-756,1533,729,-863,3120
1475539353,-3490,700,-7210,-3249,-868,1569,729,-863,3120
1475539353,-3340,880,-7160,-3209,-886,1686,729,-863,3120
1475539353,-3340,1010,-7110,-3135,-945,1656,729,-863,3120
1475539353,-3390,1140,-7030,-3124,-919,1727,729,-925,3087
1475539353,-3490,1310,-6970,-3045,-981,1725,729,-1004,3053
1475539353,-3590,1390,-6940,-2942,-956,1814,729,-1004,3053
1475539353,-3770,1410,-6960,-2933,-980,1789,729,-1004,3053
1475539353,-3860,1400,-7000,-2807,-952,1784,729,-1004,3053
1475539353,-4020,1420,-7070,-2660,-898,1852,729,-1035,3036
1475539353,-4200,1470,-7120,-2450,-719,1854,759,-1129,2986
1475539353,-4580,1750,-7170,-2274,-507,1853,775,-1160,2986
1475539353,-4850,1950,-7130,-2236,-422,1840,775,-1160,2986
1475539353,-4990,2100,-7140,-2343,-325,1757,759,-1160,2969
1475539353,-5100,2170,-7190,-2322,-206,1880,759,-1223,2936
1475539353,-5160,2200,-7260,-2376,-161,1773,759,-1270,2919
1475539353,-5180,2260,-7370,-2391,-73,1874,759,-1270,2919
1475539353,-5220,2400,-7510,-2471,-30,1722,759,-1270,2919
1475539353,-5240,2550,-7560,-2376,75,1653,759,-1270,2919
1475539353,-5280,2700,-7590,-2367,141,1604,744,-1317,2885
1475539353,-5390,2870,-7530,-2328,153,1498,744,-1364,2869
1475539353,-5490,2930,-7510,-2248,197,1416,744,-1380,2869
1475539353,-5630,2920,-7470,-2115,218,1415,744,-1380,2869
1475539353,-5790,2810,-7440,-1901,287,1374,744,-1380,2869
1475539353,-5900,2720,-7470,-1717,341,1376,729,-1427,2852
1475539353,-5990,2680,-7470,-1570,306,1402,714,-1474,2835
1475539353,-6060,2730,-7500,-1444,304,1416,714,-1490,2835
1475539353,-6080,2810,-7490,-1337,390,1462,714,-1505,2835
1475539353,-6070,2890,-7500,-1246,317,1466,729,-1521,2835
1475539353,-6020,2930,-7530,-1393,335,1388,729,-1521,2835
1475539353,-5990,2910,-7580,-1412,314,1395,729,-1521,2835
1475539353,-5990,2860,-7710,-1492,178,1467,699,-1537,2802
1475539353,-5980,2830,-7910,-1662,135,1522,683,-1568,2785
1475539353,-6000,2880,-8030,-1882,59,1592,683,-1584,2785
1475539353,-5980,3040,-8140,-2022,-72,1651,683,-1584,2785
1475539353,-5930,3180,-8160,-2138,-182,1664,683,-1584,2785
1475539353,-5870,3290,-8140,-2228,-348,1687,653,-1584,2785
1475539353,-5740,3350,-8090,-2337,-555,1647,623,-1615,2802
1475539353,-5570,3370,-8020,-2428,-750,1698,607,-1631,2818
1475539353,-5370,3470,-7880,-2388,-892,1727,607,-1631,2818
1475539353,-5220,3590,-7750,-2476,-1258,1822,607,-1631,2818
1475539353,-5110,3750,-7640,-2575,-1439,1787,607,-1631,2818
1475539353,-5020,3920,-7510,-2499,-1703,1782,607,-1631,2818
1475539353,-4960,4080,-7400,-2396,-1825,1840,607,-1631,2818
1475539353,-4950,4340,-7300,-2358,-2000,1834,607,-1631,2818
1475539353,-5050,4610,-7220,-2228,-2144,1960,607,-1631,2818
1475539353,-5200,4810,-7180,-2386,-2293,2026,607,-1631,2818
1475539353,-5390,4910,-7210,-2415,-2269,2112,607,-1693,2734
1475539353,-5560,4960,-7230,-2537,-2352,2116,607,-1772,2667
1475539353,-5610,4970,-7220,-2752,-2351,2162,623,-1803,2651
1475539353,-5560,5030,-7190,-3024,-2310,2318,623,-1803,2651
1475539353,-5500,5190,-7110,-3166,-2247,2535,623,-1803,2651
1475539353,-5510,5430,-6900,-3321,-2094,2740,607,-1819,2617
1475539353,-5550,5660,-6590,-3497,-2047,2992,607,-1850,2600
1475539353,-5630,5750,-6420,-3497,-1902,2974,607,-1881,2583
1475539353,-5710,5800,-6270,-3601,-1896,3279,607,-1881,2583
1475539353,-5710,5810,-6220,-3643,-1827,3441,607,-1881,2583
1475539353,-5610,5870,-6110,-3701,-1663,3401,607,-1897,2567
1475539353,-5480,5940,-6040,-3779,-1583,3389,623,-1960,2533
1475539353,-5270,6050,-5940,-3894,-1599,3356,638,-2007,2516
1475539353,-5140,6120,-5810,-4048,-1431,3272,638,-2007,2516
1475539353,-5020,6190,-5670,-4247,-1479,3320,638,-2007,2516
1475539353,-4850,6330,-5330,-4371,-1428,3365,638,-2007,2516
1475539353,-4720,6450,-5090,-4494,-1458,3412,607,-2038,2466
1475539353,-4590,6600,-4880,-4813,-1496,3539,577,-2101,2399
1475539353,-4410,6810,-4690,-4859,-1515,3673,577,-2132,2382
1475539353,-4200,6990,-4520,-4593,-1569,3740,577,-2132,2382
1475539353,-4020,7160,-4510,-5134,-1570,3965,577,-2132,2382
1475539353,-3700,7250,-4380,-4924,-1810,4015,577,-2164,2332
1475539353,-3560,7320,-4260,-5196,-1612,4003,577,-2226,2281
1475539353,-3540,7320,-4200,-5287,-1781,4060,577,-2273,2248
1475539353,-3440,7270,-3890,-5258,-1922,4203,577,-2273,2248
1475539353,-3320,7430,-3800,-5565,-1877,4064,562,-2273,2231
1475539353,-3210,7690,-3770,-5521,-2082,4041,501,-2336,2147
1475539353,-3180,8000,-3960,-5139,-2041,3909,455,-2399,2097
1475539353,-3250,8290,-4160,-4997,-1996,3742,455,-2399,2097
1475539353,-3410,8560,-4300,-4618,-2094,3582,455,-2399,2097
1475539354,-3530,8650,-4360,-4303,-2164,3374,440,-2399,2080
1475539354,-3810,8640,-4270,-3983,-2175,3186,410,-2493,1979
1475539354,-3910,8650,-4130,-3687,-2139,2945,364,-2555,1895
1475539354,-3950,8780,-3980,-3446,-2167,2656,364,-2587,1879
1475539354,-3930,8940,-3820,-3286,-2095,2503,364,-2587,1879
1475539354,-3770,9260,-3430,-3198,-2110,2452,364,-2587,1879
1475539354,-3560,9430,-3200,-3159,-1998,2386,334,-2602,1828
1475539354,-3420,9510,-2970,-3052,-1881,2269,303,-2649,1744
1475539354,-3340,9530,-2780,-3031,-1795,2245,288,-2665,1711
1475539354,-3270,9520,-2600,-2939,-1689,2228,288,-2665,1711
1475539354,-3250,9520,-2460,-2818,-1574,2117,288,-2665,1711
1475539354,-3250,9520,-2430,-2764,-1471,2088,273,-2681,1661
1475539354,-3140,9500,-2390,-2677,-1539,1991,258,-2712,1593
1475539354,-3100,9490,-2390,-2602,-1281,1980,258,-2743,1560
1475539354,-3080,9480,-2360,-2536,-1278,1943,258,-2743,1560
1475539354,-3000,9470,-2270,-2351,-1258,1917,258,-2743,1560
1475539354,-2930,9480,-2230,-2230,-1091,1889,258,-2743,1560
1475539354,-2830,9470,-2250,-2063,-1120,1934,197,-2759,1510
1475539354,-2710,9480,-2270,-2030,-1048,2004,182,-2775,1493
1475539354,-2580,9490,-2330,-1929,-1035,2049,182,-2775,1493
1475539354,-2520,9490,-2420,-1805,-1041,1991,182,-2775,1493
1475539354,-2470,9500,-2460,-2096,-1111,2081,182,-2775,1493
1475539354,-2490,9450,-2390,-2046,-988,2061,167,-2790,1442
1475539354,-2580,9390,-2270,-2147,-1212,1980,151,-2853,1392
1475539354,-2660,9360,-2130,-2245,-1253,1891,151,-2853,1392
1475539354,-2740,9300,-1970,-2374,-1259,1852,151,-2853,1392
1475539354,-2920,9220,-1760,-2733,-1252,1815,151,-2853,1392
1475539354,-2950,9180,-1670,-2694,-1388,1871,151,-2853,1392
1475539354,-2990,9040,-1420,-2814,-1321,1848,151,-2853,1392
1475539354,-3000,8970,-1270,-3023,-1341,1928,151,-2853,1392
1475539354,-2930,8960,-1150,-3072,-1297,2068,151,-2853,1392
1475539354,-2860,9020,-1080,-3157,-1140,2244,151,-2853,1392
1475539354,-2770,9090,-1030,-3278,-1065,2422,121,-2869,1342
1475539354,-2600,9180,-980,-3372,-966,2736,60,-2885,1258
1475539354,-2460,9230,-950,-3304,-779,2895,30,-2916,1208
1475539354,-2340,9270,-930,-3373,-687,3096,30,-2916,1208
1475539354,-2200,9350,-860,-3255,-666,3194,30,-2916,1208
1475539354,-2040,9460,-740,-3183,-517,3387,30,-2916,1208
1475539354,-1910,9620,-650,-3013,-457,3455,-16,-2932,1140
1475539354,-1850,9720,-580,-2859,-443,3557,-46,-2932,1073
1475539354,-1790,9800,-460,-2730,-347,3576,-76,-2932,1073
1475539354,-1750,9800,-420,-2478,-291,3526,-107,-2932,1073
1475539354,-1690,9810,-350,-2358,-283,3529,-107,-2932,1073
1475539354,-1590,9840,-290,-2200,-201,3434,-137,-2932,1040
1475539354,-1420,9880,-230,-1992,-83,3347,-152,-2932,1006
1475539354,-1320,9950,-180,-1993,-41,3253,-198,-2947,956
1475539354,-1230,10010,-190,-1958,49,3171,-213,-2979,922
1475539354,-1200,10040,-230,-1876,92,3066,-213,-2979,922
1475539354,-1190,10010,-240,-1814,61,3017,-213,-2979,922
1475539354,-1200,9960,-250,-1703,140,2934,-213,-2979,922
1475539354,-1180,9760,-120,-1530,136,2650,-350,-2963,805
1475539354,-1120,9720,-40,-1457,187,2541,-365,-2963,805
1475539354,-1040,9700,0,-1341,170,2368,-365,-2963,805
1475539354,-980,9710,20,-1209,106,2186,-365,-2963,805
1475539354,-970,9730,-10,-1118,150,1989,-396,-2947,788
1475539354,-980,9750,-30,-949,129,1755,-456,-2932,738
1475539354,-970,9800,-20,-775,99,1654,-487,-2932,721
1475539354,-940,9890,-30,-552,229,1513,-487,-2932,721
1475539354,-860,10040,0,-391,281,1310,-487,-2932,721
1475539354,-810,10140,0,-165,438,1109,-487,-2932,721
1475539354,-740,10230,10,73,440,898,-548,-2932,721
1475539354,-670,10320,0,333,499,660,-578,-2947,721
1475539354,-580,10410,0,496,488,515,-578,-2947,721
1475539354,-530,10440,30,679,595,319,-578,-2947,721
1475539354,-520,10450,50,820,615,286,-578,-2947,721
1475539354,-470,10430,100,792,689,649,-608,-2932,687
1475539354,-320,10410,180,259,776,977,-639,-2916,671
1475539354,-10,10290,290,205,921,1285,-639,-2916,671
1475539354,500,10160,520,-462,891,1394,-639,-2916,671
1475539354,750,10070,760,-720,904,1527,-639,-2916,671
1475539354,740,9990,910,-841,1020,1538,-654,-2916,671
1475539354,460,10070,900,-511,1005,1331,-684,-2916,671
1475539354,210,10190,670,-256,884,1312,-684,-2932,687
1475539354,90,10290,390,-135,839,837,-684,-2932,687
1475539354,100,10430,300,328,671,462,-684,-2932,687
1475539354,160,10570,200,582,672,293,-700,-2916,671
1475539354,220,10630,350,851,691,88,-715,-2900,654
1475539354,170,10600,490,1072,521,-214,-730,-2900,654
1475539354,0,10490,420,1289,591,-419,-730,-2900,654
1475539354,-150,10320,490,1461,645,-602,-730,-2900,654
1475539354,-310,10210,340,1718,668,-724,-730,-2900,654
1475539354,-450,10150,80,1774,641,-913,-745,-2885,671
1475539354,-550,10120,-90,1634,793,-953,-760,-2869,687
1475539354,-670,10000,-340,1440,801,-1018,-760,-2869,687
1475539354,-660,9840,-370,1282,898,-1105,-760,-2869,687
1475539354,-720,9660,-240,1269,901,-1195,-760,-2869,687
1475539354,-840,9520,-330,1096,920,-1162,-760,-2853,687
1475539354,-910,9470,-420,980,957,-1230,-745,-2853,687
1475539354,-990,9460,-430,864,887,-1232,-730,-2853,687
1475539354,-1020,9380,-480,622,889,-1197,-730,-2853,687
1475539354,-980,9290,-420,603,828,-1231,-730,-2853,687
1475539354,-920,9230,-450,658,823,-1099,-730,-2853,687
1475539354,-910,9240,-610,661,754,-1097,-730,-2853,687
1475539354,-920,9270,-660,667,643,-997,-730,-2853,687
1475539354,-950,9340,-720,684,576,-999,-730,-2853,687
1475539354,-970,9430,-770,711,513,-875,-730,-2853,687
1475539354,-910,9550,-820,819,366,-803,-730,-2853,687
1475539354,-880,9640,-860,644,396,-741,-684,-2853,721
1475539354,-870,9710,-880,738,263,-662,-654,-2869,755
1475539355,-830,9810,-800,604,208,-563,-654,-2869,755
1475539355,-820,9880,-800,597,294,-501,-654,-2869,755
1475539355,-830,9920,-790,627,353,-441,-654,-2869,755
1475539355,-840,9980,-670,316,312,-435,-654,-2885,755
1475539355,-870,10030,-590,467,323,-396,-639,-2900,771
1475539355,-880,10070,-430,415,345,-270,-624,-2916,788
1475539355,-820,10130,-330,343,372,-291,-624,-2916,788
1475539355,-760,10310,-260,512,446,-339,-624,-2900,788
1475539355,-760,10430,-240,488,543,-413,-624,-2869,788
1475539355,-750,10470,-240,363,661,-324,-624,-2869,805
1475539355,-750,10490,-190,420,711,-390,-624,-2869,805
1475539355,-740,10490,-190,449,732,-428,-624,-2869,805
1475539355,-760,10520,-190,349,825,-423,-624,-2869,805
1475539355,-820,10560,-190,304,796,-396,-624,-2885,805
1475539355,-830,10600,-200,284,794,-431,-608,-2900,805
1475539355,-840,10620,-190,269,834,-451,-608,-2900,805
1475539355,-850,10620,-180,152,858,-427,-608,-2900,805
1475539355,-850,10610,-180,166,881,-410,-608,-2900,805
1475539355,-890,10610,-190,161,820,-445,-624,-2885,805
1475539355,-910,10620,-200,119,797,-378,-624,-2885,822
1475539355,-890,10620,-170,-22,802,-315,-624,-2885,822
1475539355,-870,10630,-180,-44,837,-239,-624,-2885,822
1475539355,-860,10620,-200,-107,809,-188,-624,-2885,822
1475539355,-880,10610,-260,-183,802,-164,-624,-2885,805
1475539355,-910,10570,-300,-353,862,15,-608,-2885,788
1475539355,-980,10500,-350,-509,751,82,-593,-2900,788
1475539355,-980,10430,-390,-536,817,143,-593,-2900,788
1475539355,-960,10350,-400,-593,841,240,-593,-2900,788
1475539355,-1000,10290,-410,-680,790,385,-593,-2885,788
1475539355,-1010,10240,-370,-795,709,453,-593,-2885,805
1475539355,-1040,10190,-360,-895,795,525,-593,-2885,838
1475539355,-1070,10150,-360,-997,750,559,-593,-2885,838
1475539355,-1070,10110,-380,-1164,701,652,-593,-2885,838
1475539355,-1070,10100,-440,-1236,695,654,-593,-2885,838
1475539355,-1050,10120,-470,-1468,595,666,-593,-2900,805
1475539355,-1010,10140,-490,-1519,560,656,-593,-2916,771
1475539355,-920,10150,-490,-1661,555,679,-593,-2916,771
1475539355,-860,10130,-490,-1825,522,640,-593,-2916,771
1475539355,-790,10120,-500,-1896,512,601,-593,-2916,771
1475539355,-710,10150,-480,-2018,571,539,-624,-2900,738
1475539355,-660,10170,-460,-2076,571,568,-639,-2900,721
1475539355,-580,10210,-420,-2048,591,466,-639,-2900,721
1475539355,-520,10250,-360,-1995,582,393,-639,-2900,721
1475539355,-510,10270,-280,-1826,613,400,-639,-2900,721
1475539355,-540,10280,-150,-1659,659,333,-654,-2900,704
1475539355,-560,10290,-90,-1480,659,242,-700,-2900,654
1475539355,-600,10310,0,-1314,714,270,-700,-2900,637
1475539355,-600,10300,70,-1145,762,274,-700,-2916,620
1475539355,-580,10300,90,-870,890,233,-700,-2932,620
1475539355,-580,10330,140,-674,970,220,-700,-2932,620
1475539355,-570,10360,150,-444,1021,223,-700,-2916,570
1475539355,-560,10420,170,-218,1212,227,-715,-2916,536
1475539355,-550,10520,190,-18,1249,116,-715,-2916,520
1475539355,-550,10590,170,208,1422,95,-715,-2932,520
1475539355,-570,10640,150,419,1500,1,-715,-2932,520
1475539355,-600,10730,140,625,1455,-114,-715,-2932,520
1475539355,-580,10790,170,833,1481,-251,-715,-2932,520
1475539355,-550,10810,220,1071,1431,-418,-715,-2932,520
1475539355,-440,10850,280,1364,1384,-628,-715,-2932,520
1475539355,-390,10870,330,1599,1329,-889,-715,-2932,520
1475539355,-340,10920,380,1899,1312,-1034,-715,-2932,520
1475539355,-310,10990,470,2137,1249,-1246,-715,-2932,520
1475539355,-260,11110,580,2442,1123,-1532,-730,-2916,520
1475539355,-210,11210,630,2663,1115,-1759,-730,-2916,520
1475539355,-200,11280,640,2981,1041,-1973,-730,-2916,520
1475539355,-240,11300,630,3168,969,-2123,-730,-2916,520
1475539355,-360,11280,610,3378,885,-2289,-730,-2916,520
1475539355,-460,11220,600,3558,810,-2486,-730,-2916,520
1475539355,-540,11140,580,3803,770,-2735,-715,-2916,520
1475539355,-530,11080,570,3929,704,-2944,-700,-2916,536
1475539355,-410,10910,600,4295,618,-3331,-700,-2916,536
1475539355,-390,10870,620,4587,565,-3372,-684,-2916,553
1475539355,-460,10790,670,4854,543,-3534,-654,-2916,620
1475539355,-600,10730,680,5055,582,-3519,-624,-2916,671
1475539355,-750,10720,640,5235,488,-3555,-624,-2916,671
1475539355,-920,10710,570,5291,450,-3619,-624,-2916,671
1475539355,-1060,10810,390,5390,444,-3651,-624,-2916,671
1475539355,-1110,10920,220,5383,461,-3661,-563,-2900,738
1475539355,-1120,11000,70,5329,349,-3737,-502,-2900,805
1475539355,-1130,11060,-170,5190,242,-3692,-502,-2900,805
1475539355,-1220,11000,-340,5027,200,-3695,-502,-2900,805
1475539355,-1330,10930,-490,4824,1,-3716,-502,-2900,805
1475539355,-1430,10880,-620,4652,-164,-3662,-441,-2900,906
1475539355,-1500,10850,-710,4358,-284,-3771,-365,-2900,989
1475539355,-1520,10850,-830,4185,-492,-3837,-335,-2900,1040
1475539355,-1410,10790,-900,3971,-667,-3897,-335,-2900,1040
1475539355,-1350,10700,-940,3745,-701,-4017,-335,-2900,1040
1475539355,-1320,10510,-1040,3642,-805,-3986,-304,-2885,1073
1475539355,-1390,10290,-1130,3352,-798,-3874,-259,-2869,1157
1475539355,-1710,9880,-1350,3231,-835,-3699,-213,-2869,1224
1475539355,-1980,9660,-1460,2957,-824,-3503,-213,-2869,1224
1475539355,-2360,9350,-1680,2579,-788,-3266,-213,-2869,1224
1475539355,-2550,9160,-1850,2430,-702,-3026,-213,-2869,1224
1475539355,-2660,8980,-2030,2104,-684,-2801,-107,-2837,1359
1475539355,-2740,8780,-2210,1855,-591,-2522,-31,-2822,1442
1475539355,-2870,8620,-2380,1496,-543,-2259,-31,-2822,1442
1475539355,-2940,8650,-2450,1157,-600,-2018,-31,-2822,1442
1475539355,-2980,8710,-2520,984,-673,-1854,-31,-2822,1442
1475539356,-2960,8870,-2490,487,-796,-1598,30,-2790,1476
1475539356,-2900,8980,-2470,94,-921,-1493,106,-2775,1510
1475539356,-2840,8870,-2470,-134,-1041,-1266,136,-2775,1526
1475539356,-2830,8700,-2430,-429,-1204,-1033,136,-2775,1526
1475539356,-2860,8440,-2470,-814,-1383,-844,136,-2775,1526
1475539356,-2910,8020,-2530,-1188,-1485,-640,151,-2759,1526
1475539356,-3020,7720,-2530,-1363,-1572,-401,182,-2743,1526
1475539356,-3080,7580,-2550,-1669,-1697,-202,212,-2743,1543
1475539356,-3110,7520,-2590,-1839,-1728,-74,212,-2743,1543
1475539356,-3160,7580,-2560,-2071,-1709,157,212,-2743,1543
1475539356,-3200,7670,-2600,-2275,-1561,481,212,-2743,1526
1475539356,-3240,7740,-2590,-2389,-1497,634,258,-2743,1493
1475539356,-3340,7820,-2570,-2513,-924,313,273,-2743,1493
1475539356,-3810,7870,-2440,-3200,-1048,229,273,-2743,1493
1475539356,-4290,7840,-2070,-3655,-1026,251,273,-2743,1493
1475539356,-4650,7800,-1760,-3806,-729,79,273,-2743,1476
1475539356,-5110,7830,-1310,-4021,-484,31,288,-2759,1459
1475539356,-5190,7950,-1040,-3842,-300,83,319,-2790,1426
1475539356,-5090,8170,-1150,-3666,-2,155,319,-2790,1426
1475539356,-4840,8710,-1650,-3060,290,132,319,-2790,1426
1475539356,-4610,9020,-1860,-2772,596,272,319,-2790,1426
1475539356,-4300,9300,-2060,-2161,885,335,319,-2790,1426
1475539356,-4030,9520,-2220,-1744,1146,394,319,-2806,1426
1475539356,-3760,9670,-2090,-1130,1235,394,319,-2822,1426
1475539356,-3730,9680,-2030,-1109,1521,333,319,-2822,1426
1475539356,-3890,9550,-1840,-1131,1584,119,319,-2822,1426
1475539356,-4040,9400,-1530,-1114,1558,-115,319,-2822,1426
1475539356,-4210,9220,-1320,-1292,1594,-220,319,-2822,1426
1475539356,-4460,8940,-1140,-1416,1684,-443,319,-2822,1426
1475539356,-4610,8720,-1210,-1147,1621,-586,319,-2822,1426
1475539356,-4610,8610,-1350,-1130,1716,-686,303,-2822,1409
1475539356,-4610,8560,-1420,-968,1580,-753,288,-2869,1275
1475539356,-4620,8550,-1430,-863,1638,-925,273,-2932,1140
1475539356,-4700,8510,-1310,-752,1734,-1063,273,-2932,1140
1475539356,-4840,8520,-1040,-754,1712,-1239,273,-2932,1140
1475539356,-4900,8570,-990,-685,1902,-1423,273,-2932,1140
1475539356,-4950,8690,-1050,-508,2112,-1572,273,-2932,1124
1475539356,-4970,8820,-1190,-384,2199,-1651,273,-2932,1107
1475539356,-4950,8940,-1370,-269,2384,-1888,273,-2932,1107
1475539356,-4930,9010,-1480,-132,2573,-2023,273,-2932,1107
1475539356,-4970,9130,-1580,29,2811,-2159,273,-2932,1107
1475539356,-4950,9150,-1580,250,2909,-2382,288,-2932,1090
1475539356,-4960,9200,-1520,373,3190,-2606,303,-2932,1073
1475539356,-5020,9310,-1390,571,3272,-2839,319,-2947,1073
1475539356,-5020,9360,-1300,737,3369,-3187,319,-2947,1073
1475539356,-5030,9410,-1210,1039,3491,-3469,319,-2947,1073
1475539356,-5060,9390,-1150,1326,3666,-3826,319,-2932,1073
1475539356,-5050,9360,-1130,1543,3701,-4027,334,-2932,1073
1475539356,-5080,9290,-1200,1871,3825,-4236,349,-2932,1057
1475539356,-5130,9220,-1310,2126,3897,-4443,379,-2932,1057
1475539356,-5190,9140,-1400,2311,3905,-4544,395,-2947,1057
1475539356,-5330,8990,-1500,2435,4077,-4684,395,-2947,1057
1475539356,-5440,8860,-1560,2507,4040,-4751,410,-2947,1057
1475539356,-5600,8660,-1620,2543,4118,-4872,425,-2947,1073
1475539356,-5740,8490,-1650,2311,4110,-5026,455,-2932,1090
1475539356,-5880,8300,-1680,2147,4056,-5021,501,-2932,1124
1475539356,-6060,8090,-1660,1934,3984,-5148,501,-2932,1124
1475539356,-6350,7740,-1580,1530,3941,-5280,501,-2932,1124
1475539356,-6540,7460,-1490,1338,3785,-5459,501,-2932,1124
